Mod:Item:MetaData, Localized Name
dcs_climate:dcs_leggins_magic, 魔導の服
dcs_climate:dcs_coat_magic, 魔導のローブ
dcs_climate:dcs_hat_leather, レザーハット
dcs_climate:dcs_build_bricks:0, Gypsum Bricks
dcs_climate:dcs_build_bricks:1, Marble Bricks
dcs_climate:dcs_build_bricks:2, Lime Bricks
dcs_climate:dcs_build_bricks:3, Bedrock Bricks
dcs_climate:dcs_build_build:0, Concrete Block
dcs_climate:dcs_build_build:1, Red Mosaic Block
dcs_climate:dcs_build_build:2, Blue Mosaic Block
dcs_climate:dcs_build_build:3, Yellow Mosaic Block
dcs_climate:dcs_build_build:4, Black Mosaic Block
dcs_climate:dcs_build_build:5, Road Block
dcs_climate:dcs_build_build:6, White Plaster Block
dcs_climate:dcs_build_build:7, Dirt Brick Block
dcs_climate:dcs_build_build:8, Flint Brick
dcs_climate:dcs_build_build:9, Gray Flint Brick
dcs_climate:dcs_build_build:10, Red Flint Brick
dcs_climate:dcs_build_build:11, Wisteria Block
dcs_climate:dcs_build_claybrick:0, White Clay Brick
dcs_climate:dcs_build_claybrick:1, Orange Clay Brick
dcs_climate:dcs_build_claybrick:2, Magenta Clay Brick
dcs_climate:dcs_build_claybrick:3, Light Blue Clay Brick
dcs_climate:dcs_build_claybrick:4, Yellow Clay Brick
dcs_climate:dcs_build_claybrick:5, Lime Clay Brick
dcs_climate:dcs_build_claybrick:6, Pink Clay Brick
dcs_climate:dcs_build_claybrick:7, Gray Clay Brick
dcs_climate:dcs_build_claybrick:8, Silver Clay Brick
dcs_climate:dcs_build_claybrick:9, Cyan Clay Brick
dcs_climate:dcs_build_claybrick:10, Purple Clay Brick
dcs_climate:dcs_build_claybrick:11, Blue Clay Brick
dcs_climate:dcs_build_claybrick:12, Brown Clay Brick
dcs_climate:dcs_build_claybrick:13, Green Clay Brick
dcs_climate:dcs_build_claybrick:14, Red Clay Brick
dcs_climate:dcs_build_claybrick:15, Black Clay Brick
dcs_climate:dcs_build_selenite:0, Selenite Glass
dcs_climate:dcs_build_selenite:1, Selenite Light Glass
dcs_climate:dcs_build_selenite:2, Selenite Shade Glass
dcs_climate:dcs_build_selenite:3, Fused Quartz
dcs_climate:dcs_build_linoleum:0, Black Linoleum
dcs_climate:dcs_build_linoleum:1, Red Linoleum
dcs_climate:dcs_build_linoleum:2, Green Linoleum
dcs_climate:dcs_build_linoleum:3, Brown Linoleum
dcs_climate:dcs_build_linoleum:4, Blue Linoleum
dcs_climate:dcs_build_linoleum:5, Purple Linoleum
dcs_climate:dcs_build_linoleum:6, Cyan Linoleum
dcs_climate:dcs_build_linoleum:7, Silver Linoleum
dcs_climate:dcs_build_linoleum:8, Gray Linoleum
dcs_climate:dcs_build_linoleum:9, Pink Linoleum
dcs_climate:dcs_build_linoleum:10, Lime Linoleum
dcs_climate:dcs_build_linoleum:11, Yellow Linoleum
dcs_climate:dcs_build_linoleum:12, Light Blue Linoleum
dcs_climate:dcs_build_linoleum:13, Magenta Linoleum
dcs_climate:dcs_build_linoleum:14, Orange Linoleum
dcs_climate:dcs_build_linoleum:15, White Linoleum
dcs_climate:dcs_build_synthetic_glass:0, White Acrylic Glass
dcs_climate:dcs_build_synthetic_glass:1, Orange Acrylic Glass
dcs_climate:dcs_build_synthetic_glass:2, Magenta Acrylic Glass
dcs_climate:dcs_build_synthetic_glass:3, Light Blue Acrylic Glass
dcs_climate:dcs_build_synthetic_glass:4, Yellow Acrylic Glass
dcs_climate:dcs_build_synthetic_glass:5, Lime Acrylic Glass
dcs_climate:dcs_build_synthetic_glass:6, Pink Acrylic Glass
dcs_climate:dcs_build_synthetic_glass:7, Gray Acrylic Glass
dcs_climate:dcs_build_synthetic_glass:8, Silver Acrylic Glass
dcs_climate:dcs_build_synthetic_glass:9, Cyan Acrylic Glass
dcs_climate:dcs_build_synthetic_glass:10, Purple Acrylic Glass
dcs_climate:dcs_build_synthetic_glass:11, Blue Acrylic Glass
dcs_climate:dcs_build_synthetic_glass:12, Brown Acrylic Glass
dcs_climate:dcs_build_synthetic_glass:13, Green Acrylic Glass
dcs_climate:dcs_build_synthetic_glass:14, Red Acrylic Glass
dcs_climate:dcs_build_synthetic_glass:15, Black Acrylic Glass
dcs_climate:dcs_stairs_glass:0, Selenite Stairs
dcs_climate:dcs_stairs_gypsum:0, Gypsum Stairs
dcs_climate:dcs_stairs_marble:0, Marble Stairs
dcs_climate:dcs_stairs_serpentine:0, Serpentine Stairs
dcs_climate:dcs_stairs_bedrock:0, Bedrock Stairs
dcs_climate:dcs_stairs_dirtbrick:0, Dirt Brick Stairs
dcs_climate:dcs_build_slab:0, Gypsum Slab
dcs_climate:dcs_build_slab:1, Selenite Slab
dcs_climate:dcs_build_slab:2, Marble Slab
dcs_climate:dcs_build_slab:3, Serpentine Slab
dcs_climate:dcs_build_slab:4, Bedrock Slab
dcs_climate:dcs_build_slab:5, Dirt Brick Slab
dcs_climate:dcs_build_slab_chal:0, Blue Chalcedony Slab
dcs_climate:dcs_build_slab_chal:1, Red Chalcedony Slab
dcs_climate:dcs_build_slab_chal:2, White Chalcedony Slab
dcs_climate:dcs_build_slab_chal:3, Blue Chalcedony Slab (Lit)
dcs_climate:dcs_build_slab_chal:4, Red Chalcedony Slab (Lit)
dcs_climate:dcs_build_slab_chal:5, White Chalcedony Slab (Lit)
dcs_climate:dcs_build_slab_chal:6, Wood Lamp Slab
dcs_climate:dcs_build_slab_slate:0, Slate Slab
dcs_climate:dcs_build_slab_slate:1, Red Slate Slab
dcs_climate:dcs_build_slab_slate:2, Green Slate Slab
dcs_climate:dcs_build_slab_slate:3, Brown Slate Slab
dcs_climate:dcs_fence_gypsum:0, Gypsum Fence
dcs_climate:dcs_fence_marble:0, Marble Fence
dcs_climate:dcs_fence_serpentine:0, Serpentine Fence
dcs_climate:dcs_fence_bedrock:0, Bedrock Fence
dcs_climate:dcs_roof_slate:0, Slate Roof
dcs_climate:dcs_roof_slate_red:0, Red Slate Roof
dcs_climate:dcs_roof_slate_green:0, Green Slate Roof
dcs_climate:dcs_roof_slate_brown:0, Brown Slate Roof
dcs_climate:dcs_build_plate:0, Iron Plate
dcs_climate:dcs_build_plate:1, Iron Mesh
dcs_climate:dcs_build_challamp:0, Blue Chalcedony Lamp
dcs_climate:dcs_build_challamp:1, Red Chalcedony Lamp
dcs_climate:dcs_build_challamp:2, White Chalcedony Lamp
dcs_climate:dcs_build_challamp:3, Wooden Lamp
dcs_climate:dcs_build_challamp:4, Blue Glass Lamp
dcs_climate:dcs_build_challamp:5, Red Glass Lamp
dcs_climate:dcs_build_challamp:6, White Glass Lamp
dcs_climate:dcs_build_challamp:7, Wooden Glass Lamp
dcs_climate:dcs_build_challamp:8, Blue Table Lamp
dcs_climate:dcs_build_challamp:9, Red Table Lamp
dcs_climate:dcs_build_challamp:10, White Table Lamp
dcs_climate:dcs_build_challamp:11, Wooden Table Lamp
dcs_climate:dcs_build_challamp:12, Blue Pendant Lamp
dcs_climate:dcs_build_challamp:13, Red Pendant Lamp
dcs_climate:dcs_build_challamp:14, White Pendant Lamp
dcs_climate:dcs_build_challamp:15, Wooden Pendant Lamp
dcs_climate:dcs_build_walllamp:0, Blue Wall Lamp
dcs_climate:dcs_build_walllamp:1, Red Wall Lamp
dcs_climate:dcs_build_walllamp:2, White Wall Lamp
dcs_climate:dcs_build_walllamp:3, Wooden Wall Lamp
dcs_climate:dcs_build_oillamp:0, Oil Lamp (Wood)
dcs_climate:dcs_build_oillamp:1, Oil Lamp (Gold)
dcs_climate:dcs_build_oillamp:2, Oil Lamp (White)
dcs_climate:dcs_build_oillamp:3, Oil Lamp (Serpentine)
dcs_climate:dcs_desiccant:0, Desiccant
dcs_climate:dcs_coolant:0, Coolant Pack
dcs_climate:dcs_build_scaffold:0, Scaffold
dcs_climate:dcs_pillar_steel:0, Steel Pillar
dcs_climate:dcs_fence_steel:0, Steel Fence
dcs_climate:dcs_fence_net_steel:0, Steel Lattice
dcs_climate:dcs_fence_ladder_steel:0, Steel Ladder
dcs_climate:dcs_fence_aluminium:0, Aluminium Fence
dcs_climate:dcs_fence_net:0, Fence Net
dcs_climate:dcs_fence_glass:0, Glass Fence
dcs_climate:dcs_fence_rattan:0, Rattan Fence
dcs_climate:dcs_fence_ladder:0, Aluminium Ladder
dcs_climate:dcs_build_awning:0, Wooden Awning
dcs_climate:dcs_build_awning:1, Metal Awning
dcs_climate:dcs_build_awning:2, Linen Awning
dcs_climate:dcs_build_awning:3, Cotton Awning
dcs_climate:dcs_build_chain:0, Copper Chain
dcs_climate:dcs_build_chain:1, Steel Chain
dcs_climate:dcs_table_marble:0, Marble Table
dcs_climate:dcs_table_gypsum:0, Gypsum Table
dcs_climate:dcs_table_wood:0, Wooden Table
dcs_climate:dcs_table_darkwood:0, Dark Wooden Table
dcs_climate:dcs_squaretable_wood:0, Wooden Square Table
dcs_climate:dcs_squaretable_marble:0, Marble Square Table
dcs_climate:dcs_squaretable_checker:0, Checker Square Table
dcs_climate:dcs_squaretable_black:0, Black Square Table
dcs_climate:dcs_squaretable_rattan:0, Rattan Square Table
dcs_climate:dcs_carpet_red:0, Carpet Wood (Red)
dcs_climate:dcs_carpet_white:0, Carpet Wood (White)
dcs_climate:dcs_carpet_gray:0, Carpet Wood (Black)
dcs_climate:dcs_sofa_black:0, Sofa (Black)
dcs_climate:dcs_sofa_red:0, Sofa (Red)
dcs_climate:dcs_stool_black:0, Stool (Black)
dcs_climate:dcs_stool_red:0, Stool (Red)
dcs_climate:dcs_stool_rattan:0, Stool (Rattan)
dcs_climate:dcs_chair_wood:0, Wooden Chair
dcs_climate:dcs_chair_marble:0, Marble Chair
dcs_climate:dcs_chair_checker:0, Checker Chair
dcs_climate:dcs_chair_black:0, Black Chair
dcs_climate:dcs_chair_rattan:0, Rattan Chair
dcs_climate:dcs_lamp_carbide_lantern:0, Carbide Lantern
dcs_climate:dcs_lamp_carbide_glass:0, Street Lamp
dcs_climate:dcs_device_lowchest_marble:0, Marble Low Chest
dcs_climate:dcs_device_lowchest_wood:0, Wooden Low Chest
dcs_climate:dcs_device_lowchest_checker:0, Checker Low Chest
dcs_climate:dcs_device_lowchest_black:0, Black Low Chest
dcs_climate:dcs_device_lowchest_rattan:0, Rattan Low Chest
dcs_climate:dcs_wallshelf_marble:0, Marble Wall Shelf
dcs_climate:dcs_wallshelf_wood:0, Wood Wall Shelf
dcs_climate:dcs_wallshelf_checker:0, Checker Wall Shelf
dcs_climate:dcs_wallshelf_black:0, Black Wall Shelf
dcs_climate:dcs_wallshelf_rattan:0, Rattan Wall Shelf
dcs_climate:dcs_device_sink_half:0, Sink (Half)
dcs_climate:dcs_device_sink_full:0, Sink
dcs_climate:dcs_hedge_spring:0, Azalea Hedge
dcs_climate:dcs_hedge_summer:0, Hydrangea Hedge
dcs_climate:dcs_hedge_autumn:0, Osmanthus Hedge
dcs_climate:dcs_hedge_winter:0, Camellia Hedge
dcs_climate:dcs_build_chandelier:0, Gypsum Chandelier
dcs_climate:dcs_build_chandelier:1, Rock Salt Chandelier
dcs_climate:dcs_build_chandelier:2, Chalcedony Chandelier
dcs_climate:dcs_door_marble:0, tile.dcs_door_marble_0.name
dcs_climate:dcs_door_marble_item, 大理石のドア
dcs_climate:dcs_door_steel:0, tile.dcs_door_steel_0.name
dcs_climate:dcs_door_steel_item, 鋼鉄のドア
dcs_climate:dcs_bed_item:0, No Save Bed (Iron)
dcs_climate:dcs_bed_item:1, No Save Bed (White)
dcs_climate:dcs_bed_item:2, No Save Bed (Rattan)
dcs_climate:dcs_bed_item:3, No Save Bed (Futon)
dcs_climate:dcs_bed_item:4, No Save Bed (Hammock)
dcs_climate:dcs_device_realtimeclock:0, Real Time Clock
dcs_climate:dcs_device_realtimeclock_l:0, Real Time Big Clock
dcs_climate:dcs_device_mcclock_l:0, Big Clock
dcs_climate:dcs_build_curtain:0, Curtain
dcs_climate:dcs_build_curtain_gray:0, Curtain (Gray)
dcs_climate:dcs_build_curtain_red:0, Curtain (Red)
dcs_climate:dcs_build_curtain_blue:0, Curtain (Blue)
dcs_climate:dcs_device_chest_metal:0, Metal Chest
dcs_climate:dcs_device_chest_magnet:0, Magnet Chest
dcs_climate:dcs_device_chest_village:0, Villager Chest
dcs_climate:dcs_flowerpot:0, White Flower Pot
dcs_climate:dcs_flowerpot:1, Brown Flower Pot
dcs_climate:dcs_big_cushion:0, Gray Big Cushion for the Lazy Mobs
dcs_climate:dcs_big_cushion:1, Brown Big Cushion for the Lazy Mobs
dcs_climate:dcs_cont_log:0, Oak Log Box
dcs_climate:dcs_cont_log:1, Spruce Log Box
dcs_climate:dcs_cont_log:2, Birch Log Box
dcs_climate:dcs_cont_log:3, Jungle Log Box
dcs_climate:dcs_cont_log:4, Acacia Log Box
dcs_climate:dcs_cont_log:5, Dark Log Box
dcs_climate:dcs_cont_log:6, Charcoal Box
dcs_climate:dcs_cont_crop:0, Apple Box
dcs_climate:dcs_cont_crop:1, Potato Box
dcs_climate:dcs_cont_crop:2, Carrot Box
dcs_climate:dcs_cont_crop:3, Pumpkin Box
dcs_climate:dcs_cont_crop:4, Melon Box
dcs_climate:dcs_cont_crop:5, Cactus Box
dcs_climate:dcs_cont_crop:6, Reed Box
dcs_climate:dcs_cont_crop:7, Wart Box
dcs_climate:dcs_cont_crop:8, Cocoa Box
dcs_climate:dcs_cont_crop:9, Baked Apple Box
dcs_climate:dcs_cont_crop:10, Baked Potato Box
dcs_climate:dcs_cont_crop:11, Beets Container
dcs_climate:dcs_cont_metal:0, Rotten Flesh Box
dcs_climate:dcs_cont_metal:1, Bone Box
dcs_climate:dcs_cont_metal:2, Spider Eye Box
dcs_climate:dcs_cont_metal:3, Ender Pearl Box
dcs_climate:dcs_cont_metal:4, Gunpowder Box
dcs_climate:dcs_cont_metal:5, Blaze Rod Container
dcs_climate:dcs_cont_misc:0, Clay Box
dcs_climate:dcs_cont_misc:1, Fish Box
dcs_climate:dcs_cont_misc:2, Leather Box
dcs_climate:dcs_cont_misc:3, Fur Box
dcs_climate:dcs_cont_misc:4, Feather Box
dcs_climate:dcs_cont_cardboard:0, Beef Box
dcs_climate:dcs_cont_cardboard:1, Pork Box
dcs_climate:dcs_cont_cardboard:2, Chicken Box
dcs_climate:dcs_cont_cardboard:3, Mutton Box
dcs_climate:dcs_cont_cardboard:4, Egg Box
dcs_climate:dcs_cont_cardboard:5, Wool Box
dcs_climate:dcs_cont_bags:0, Sugar Bags
dcs_climate:dcs_cont_bags:1, Salt Bags
dcs_climate:dcs_cont_bags:2, Flour Bags
dcs_climate:dcs_cont_bags:3, Rice Bags
dcs_climate:dcs_cont_bags:4, Starch Bags
dcs_climate:dcs_cont_bags:5, Wheat Seeds Bags
dcs_climate:dcs_cont_bags:6, Soy Beans Bag
dcs_climate:dcs_cont_bags:7, Rice Seed Bag
dcs_climate:dcs_cont_basket:0, Rice Plant Basket
dcs_climate:dcs_cont_basket:1, Onion Basket
dcs_climate:dcs_cont_basket:2, Spinach Basket
dcs_climate:dcs_cont_basket:3, Tomato Basket
dcs_climate:dcs_cont_basket:4, Coffee Cherry Basket
dcs_climate:dcs_cont_basket:5, Cotton Flower Basket
dcs_climate:dcs_cont_basket:6, Lemon Basket
dcs_climate:dcs_cont_basket:7, Olive Basket
dcs_climate:dcs_cont_basket:8, Tea Leaves Basket
dcs_climate:dcs_cont_basket:9, Lotus Seed Basket
dcs_climate:dcs_cont_basket:10, Mulberry Basket
dcs_climate:dcs_cont_basket:11, Cocoon Basket
dcs_climate:dcs_cont_basket:12, Garlic Basket
dcs_climate:dcs_cont_basket:13, Leaf Lettuce Basket
dcs_climate:dcs_cont_basket:14, Ginger Basket
dcs_climate:dcs_cont_jutebag:0, Bean Bag
dcs_climate:dcs_cont_jutebag:1, Chili Pepper Bag
dcs_climate:dcs_cont_jutebag:2, Walnut Bag
dcs_climate:dcs_cont_jutebag:3, Date Bag
dcs_climate:dcs_cont_jutebag:4, Grape Bag
dcs_climate:dcs_cont_cake:0, Bran Block
dcs_climate:dcs_cont_cake:1, Presscake Block
dcs_climate:dcs_cont_cake:2, Ash Block
dcs_climate:dcs_cont_cake:3, Plant Dust Block
dcs_climate:dcs_cont_cake:4, Soycake Block
dcs_climate:dcs_circuit:0, Chalcedony Circuit
dcs_climate:dcs_metal:0, Dirty Zinc Dust
dcs_climate:dcs_metal:1, Zinc Shard
dcs_climate:dcs_metal:2, Zinc Clump
dcs_climate:dcs_metal:3, Zinc Crystal
dcs_climate:dcs_metal:4, Dirty Nickel Dust
dcs_climate:dcs_metal:5, Nickel Shard
dcs_climate:dcs_metal:6, Nickel Clump
dcs_climate:dcs_metal:7, Nickel Crystal
dcs_climate:dcs_fluidblock_oil:0, Seed Oil
dcs_climate:dcs_fluidblock_greentea:0, Green Tea
dcs_climate:dcs_fluidblock_blacktea:0, Black Tea
dcs_climate:dcs_fluidblock_coffee:0, Coffee
dcs_climate:dcs_fluidblock_cream:0, Cream
dcs_climate:dcs_fluidblock_vegetable:0, Vegetable Juice
dcs_climate:dcs_fluidblock_stock:0, Soup Stock
dcs_climate:dcs_fluidblock_lemonade:0, Lemonade
dcs_climate:dcs_fluidblock_black_liquor:0, Black Liquor
dcs_climate:dcs_fluidblock_hotspring:0, Hot Spring
dcs_climate:dcs_fluidblock_mazai:0, Absinthe
dcs_climate:dcs_fluidblock_soy_milk:0, Soy Milk
dcs_climate:dcs_fluidblock_hydrogen:0, Hydrogen
dcs_climate:dcs_fluidblock_ammonia:0, Ammonia
dcs_climate:dcs_fluidblock_nitric_acid:0, Nitric Acid
dcs_climate:dcs_fluidblock_sulfuric_acid:0, Sulfuric Acid
dcs_climate:dcs_fluidblock_fuel_gas:0, Fuel Gas
dcs_climate:dcs_fluidblock_fuel_oil:0, Fuel Oil
dcs_climate:dcs_fluidblock_nitrogen:0, Nitrogen
dcs_climate:dcs_fluidblock_ethanol:0, Ethanol
dcs_climate:dcs_fluidblock_raw_milk:0, Raw Milk
dcs_climate:dcs_fluidblock_steam:0, Steam
dcs_climate:dcs_crop_rice:3, Rice Plant
dcs_climate:dcs_crop_onion:3, Onion Plant
dcs_climate:dcs_crop_spinach:3, Spinach Plant
dcs_climate:dcs_crop_bean:3, Bean Plant
dcs_climate:dcs_crop_chili:3, Chili Pepper Plant
dcs_climate:dcs_crop_garlic:3, Garlic Plant
dcs_climate:dcs_crop_lettuce:3, Leaf Lettuce Plant
dcs_climate:dcs_crop_tomato:7, Tomato Plant
dcs_climate:dcs_crop_coffee:7, Coffee Plant
dcs_climate:dcs_crop_cotton:7, Cotton Plant
dcs_climate:dcs_crop_lotus2:5, Lotus Block
dcs_climate:dcs_crop_herb:3, Herb Plant
dcs_climate:dcs_crop_seaweed:0, Seaweed Plant
dcs_climate:dcs_crop_soy:7, Soy Plant
dcs_climate:dcs_crop_wisteria:0, Wisteria Plant
dcs_climate:dcs_crop_wisteria:2, Wisteria Plant
dcs_climate:dcs_crop_ginger:3, Ginger Crop
dcs_climate:dcs_crop_grape:3, Grape Vine
dcs_climate:dcs_leaves_lemon:3, Lemon Leaves Block
dcs_climate:dcs_leaves_olive:3, Olive Leaves Block
dcs_climate:dcs_leaves_morus:3, Morus Leaves Block
dcs_climate:dcs_leaves_walnut:3, Walnut Leaves Block
dcs_climate:dcs_leaves_dates:3, Date Leaves Block
dcs_climate:dcs_leaves_datescrop:3, Date Crop Block
dcs_climate:dcs_leaves_tea:1, Tea Leaves Block
dcs_climate:dcs_crop_sapling:0, Lemon Sapling
dcs_climate:dcs_crop_sapling:1, Olive Sapling
dcs_climate:dcs_crop_sapling:2, Tea Sapling
dcs_climate:dcs_crop_sapling:3, Morus Sapling
dcs_climate:dcs_crop_sapling2:0, Walnut Sapling
dcs_climate:dcs_crop_sapling2:1, Date Sapling
dcs_climate:dcs_device_pottery_pot:0, Pottery Pot
dcs_climate:dcs_device_skillet:0, Iron Skillet
dcs_climate:dcs_device_steel_pot:0, Steel Pot
dcs_climate:dcs_device_tea_pot:0, Tea Pot
dcs_climate:dcs_build_dish:0, White Dish
dcs_climate:dcs_build_dish:1, Silver Dish
dcs_climate:dcs_device_silkworm_box:0, Silkworm Rearing Box
dcs_climate:dcs_food_crops:0, Rice Plant
dcs_climate:dcs_food_crops:1, Onion
dcs_climate:dcs_food_crops:2, Spinach
dcs_climate:dcs_food_crops:3, Tomato
dcs_climate:dcs_food_crops:4, Coffee Cherry
dcs_climate:dcs_food_crops:5, Cotton Flower
dcs_climate:dcs_food_crops:6, Lemon
dcs_climate:dcs_food_crops:7, Olive
dcs_climate:dcs_food_crops:8, Tea Leaves
dcs_climate:dcs_food_crops:9, Herb Leaves
dcs_climate:dcs_food_crops:10, Lotus Seeds
dcs_climate:dcs_food_crops:11, Mulberry
dcs_climate:dcs_food_crops:12, Green Soy Beans
dcs_climate:dcs_food_crops:13, Chili Pepper
dcs_climate:dcs_food_crops:14, Garlic
dcs_climate:dcs_food_crops:15, Leaf Lettuce
dcs_climate:dcs_food_crops:16, Walnut
dcs_climate:dcs_food_crops:17, Dates
dcs_climate:dcs_food_crops:18, Bunch of Vines
dcs_climate:dcs_food_crops:19, Ginger
dcs_climate:dcs_food_crops:20, Grape
dcs_climate:dcs_food_seeds:0, Rice Seeds
dcs_climate:dcs_food_seeds:1, Onion Seeds
dcs_climate:dcs_food_seeds:2, Spinach Seeds
dcs_climate:dcs_food_seeds:3, Tomato Seeds
dcs_climate:dcs_food_seeds:4, Coffee Seeds
dcs_climate:dcs_food_seeds:5, Cotton Seeds
dcs_climate:dcs_food_seeds:6, Lotus Root
dcs_climate:dcs_food_seeds:7, Herb Seeds
dcs_climate:dcs_food_seeds:8, Seaweed
dcs_climate:dcs_food_seeds:9, Soy Beans
dcs_climate:dcs_food_seeds:10, Beans
dcs_climate:dcs_food_seeds:11, Chili Pepper Seeds
dcs_climate:dcs_food_seeds:12, Seed Garlic
dcs_climate:dcs_food_seeds:13, Lettuce Seeds
dcs_climate:dcs_food_seeds:14, Wisteria Seeds
dcs_climate:dcs_food_seeds:15, Ginger Seeds
dcs_climate:dcs_food_seeds:16, Grape Seeds
dcs_climate:dcs_food_leaves:0, Roasted Coffee Beans
dcs_climate:dcs_food_leaves:1, Green Tea Leaves
dcs_climate:dcs_food_leaves:2, Black Tea Leaves
dcs_climate:dcs_food_petals:0, Lotus Petal
dcs_climate:dcs_food_petals:1, Black Petal
dcs_climate:dcs_food_dairy:0, Butter
dcs_climate:dcs_food_dairy:1, Cheese
dcs_climate:dcs_food_dairy:2, Custard
dcs_climate:dcs_food_dairy:3, Vegetable Whipped Cream
dcs_climate:dcs_food_dairy:4, Margarine
dcs_climate:dcs_food_meat:0, Viscera
dcs_climate:dcs_food_meat:1, Rennet
dcs_climate:dcs_food_meat:2, Raw Squid
dcs_climate:dcs_food_meat:3, Agar
dcs_climate:dcs_food_meat:4, Gelatine
dcs_climate:dcs_food_meat:5, Soymeat
dcs_climate:dcs_food_meat:6, Miso
dcs_climate:dcs_food_meat:7, Soysauce
dcs_climate:dcs_food_meat:8, White Bean Paste
dcs_climate:dcs_food_meat:9, Raw Prawn
dcs_climate:dcs_food_pastry:0, Pastry
dcs_climate:dcs_food_pastry:1, Noodle
dcs_climate:dcs_food_drop_oil:0, Seed Oil Drop
dcs_climate:dcs_food_drop_cream:0, Cream Drop
dcs_climate:dcs_food_pack:0, Empty Paper Pack
dcs_climate:dcs_food_pack:1, Water Pack
dcs_climate:dcs_food_pack:2, Milk Pack
dcs_climate:dcs_food_pack:3, Cream Pack
dcs_climate:dcs_food_pack:4, Seed Oil Pack
dcs_climate:dcs_food_pack:5, Vegetable Juice Pack
dcs_climate:dcs_food_pack:6, Lemonade Pack
dcs_climate:dcs_food_pack:7, Absinthe Pack
dcs_climate:dcs_food_pack:8, Green Tea Pack
dcs_climate:dcs_food_pack:9, Black Tea Pack
dcs_climate:dcs_food_pack:10, Coffee Pack
dcs_climate:dcs_food_pack:11, Stock Pack
dcs_climate:dcs_food_pack:12, Ethanol Pack
dcs_climate:dcs_food_pack:13, Soy Milk Pack
dcs_climate:dcs_food_pack:14, Fuel Oil Pack
dcs_climate:dcs_food_pack:15, Sulfuric Acid pack
dcs_climate:dcs_food_pack:16, Nitric Acid Pack
dcs_climate:dcs_food_pack:17, Fuel Gas Pack
dcs_climate:dcs_food_pack:18, Hydrogen Pack
dcs_climate:dcs_food_pack:19, Nitrogen Pack
dcs_climate:dcs_food_pack:20, Ammonia Pack
dcs_climate:dcs_food_noentity:0, Marshmallow
dcs_climate:dcs_food_noentity:1, Date and Nut
dcs_climate:dcs_food_noentity:2, Toffee
dcs_climate:dcs_food_noentity:3, Tofu
dcs_climate:dcs_food_noentity:4, Smoked Salmon
